success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant_id,response,stimulus,category,correct_response,naive_theory,concept,is_consistent,response_tf,correct,question_order,file_name
NA,142,html-keyboard-response,75,2.0.0,98228,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Asteroids are more massive than planets.</div>",Astronomy,F,F,Planet,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,5,html-keyboard-response,76,2.0.0,98749,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">The moon revolves around the earth.</div>",Astronomy,T,T,Solar system,TRUE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,93,html-keyboard-response,77,2.0.0,99352,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">The earth's tilt causes the seasons.</div>",Astronomy,T,F,Season,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,195,html-keyboard-response,78,2.0.0,100058,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">The earth's distance from the sun causes the seasons.</div>",Astronomy,F,T,Season,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,469,html-keyboard-response,79,2.0.0,101041,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">The sun revolves around the moon.</div>",Astronomy,F,F,Solar system,TRUE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,1931,html-keyboard-response,80,2.0.0,103481,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Phases of the moon are caused by changes in illumination.</div>",Astronomy,T,T,Lunar phase,TRUE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,2134,html-keyboard-response,81,2.0.0,106130,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">The moon produces light.</div>",Astronomy,F,T,Star,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,274,html-keyboard-response,82,2.0.0,106918,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>",Astronomy,T3,T3,AttentionCheck,TRUE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,2557,html-keyboard-response,83,2.0.0,109986,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">The sun produces sound.</div>",Astronomy,F,F,Star,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,1853,html-keyboard-response,84,2.0.0,112342,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">The sun revolves around the earth.</div>",Astronomy,F,T,Solar system,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,492,html-keyboard-response,85,2.0.0,113347,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Planets are more massive than moons.</div>",Astronomy,T,T,Planet,TRUE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,143,html-keyboard-response,86,2.0.0,113999,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Phases of the moon are caused by the moon's orbit.</div>",Astronomy,T,F,Lunar phase,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,159,html-keyboard-response,87,2.0.0,114668,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Phases of the moon are caused by clouds.</div>",Astronomy,F,F,Lunar phase,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,8,html-keyboard-response,88,2.0.0,115187,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Phases of the moon are caused by the earth's shadow.</div>",Astronomy,F,T,Lunar phase,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,273,html-keyboard-response,89,2.0.0,115966,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">The sun produces gravity.</div>",Astronomy,T,F,Star,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,503,html-keyboard-response,90,2.0.0,116980,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Stars are more massive than planets.</div>",Astronomy,T,F,Planet,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,129,html-keyboard-response,91,2.0.0,117612,pk2clxpcom9,whale,z,<p>The next 20 statements will be about <b>Evolution</b>. Press any key to continue.</p>,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,635,html-keyboard-response,92,2.0.0,118249,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Whales are more closely related to humans than fish.</div>",Evolution,T,F,Common ancestry,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,269,html-keyboard-response,93,2.0.0,119034,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Individual organisms evolve.</div>",Evolution,F,T,Adaptation,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,210,html-keyboard-response,94,2.0.0,119758,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Humans are more closely related to apes than monkeys.</div>",Evolution,T,T,Common ancestry,TRUE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,227,html-keyboard-response,95,2.0.0,120496,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Evolution requires differential survival.</div>",Evolution,T,T,Variation,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,563,html-keyboard-response,96,2.0.0,121566,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Most organisms have plenty to eat.</div>",Evolution,F,T,Selection,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,188,html-keyboard-response,97,2.0.0,122258,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Whales are more closely related to plants than fish.</div>",Evolution,F,F,Common ancestry,TRUE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,179,html-keyboard-response,98,2.0.0,122948,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Evolution requires climate stability.</div>",Evolution,F,F,Variation,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,159,html-keyboard-response,99,2.0.0,123623,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Most organisms are adapted to their environment.</div>",Evolution,T,T,Selection,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,398,html-keyboard-response,100,2.0.0,124523,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Humans are descended from tree-dwelling creatures.</div>",Evolution,T,T,Phylogeny,TRUE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,128,html-keyboard-response,101,2.0.0,125160,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Evolution requires long periods of time.</div>",Evolution,F,T,Variation,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,287,html-keyboard-response,102,2.0.0,125951,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>",Evolution,T3,T3,AttentionCheck,TRUE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,555,html-keyboard-response,103,2.0.0,127012,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Biological species evolve.</div>",Evolution,T,T,Adaptation,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,260,html-keyboard-response,104,2.0.0,127775,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Most organisms live in temperate climates.</div>",Evolution,F,F,Selection,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,202,html-keyboard-response,105,2.0.0,128485,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Evolution requires within-species variation.</div>",Evolution,T,F,Variation,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,164,html-keyboard-response,106,2.0.0,129158,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Inanimate objects evolve.</div>",Evolution,F,F,Adaptation,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,160,html-keyboard-response,107,2.0.0,129827,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Humans are descended from plants.</div>",Evolution,F,F,Phylogeny,TRUE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,151,html-keyboard-response,108,2.0.0,130489,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Apes are more closely related to monkeys than humans.</div>",Evolution,F,T,Common ancestry,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,128,html-keyboard-response,109,2.0.0,131128,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Humans are descended from chimpanzees.</div>",Evolution,F,T,Phylogeny,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,131,html-keyboard-response,110,2.0.0,131770,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Most organisms die before leaving offspring.</div>",Evolution,T,F,Selection,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,208,html-keyboard-response,111,2.0.0,132489,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Humans are descended from sea-dwelling creatures.</div>",Evolution,T,F,Phylogeny,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,30,html-keyboard-response,112,2.0.0,133032,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Computer viruses evolve.</div>",Evolution,T,F,Adaptation,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,162,html-keyboard-response,113,2.0.0,133702,pk2clxpcom9,whale,z,<p>The next 20 statements will be about <b>Germs</b>. Press any key to continue.</p>,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,740,html-keyboard-response,114,2.0.0,134444,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Alcohol kills germs.</div>",Germs,T,T,Sterilization,TRUE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,265,html-keyboard-response,115,2.0.0,135211,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Being cold can make a person sick.</div>",Germs,F,T,Contagion,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,148,html-keyboard-response,116,2.0.0,135862,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Sunshine contains germs.</div>",Germs,F,F,Contamination,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,199,html-keyboard-response,117,2.0.0,136562,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Urine contains germs.</div>",Germs,F,T,Contamination,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,189,html-keyboard-response,118,2.0.0,137257,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Dish sponges contain germs.</div>",Germs,T,F,Contamination,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,275,html-keyboard-response,119,2.0.0,138042,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Rotting meat contains germs.</div>",Germs,T,T,Contamination,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,213,html-keyboard-response,120,2.0.0,138772,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Germs enter the body through the skin.</div>",Germs,F,T,Infection,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,183,html-keyboard-response,121,2.0.0,139469,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Germs enter the body through cuts.</div>",Germs,T,T,Infection,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,117,html-keyboard-response,122,2.0.0,140094,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Germs have DNA.</div>",Germs,T,F,Microbe,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,351,html-keyboard-response,123,2.0.0,140953,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>",Germs,T3,T3,AttentionCheck,TRUE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,389,html-keyboard-response,124,2.0.0,141858,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Germs enter the body through the eyes.</div>",Germs,T,F,Infection,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,257,html-keyboard-response,125,2.0.0,142623,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Germs enter the body through the hair.</div>",Germs,F,F,Infection,TRUE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,206,html-keyboard-response,126,2.0.0,143342,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Heat kills germs.</div>",Germs,T,F,Sterilization,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,197,html-keyboard-response,127,2.0.0,144055,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Germs have an odor.</div>",Germs,F,T,Microbe,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,167,html-keyboard-response,128,2.0.0,144731,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Being depressed can make a person sick.</div>",Germs,T,F,Contagion,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,173,html-keyboard-response,129,2.0.0,145419,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Water kills germs.</div>",Germs,F,T,Sterilization,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,197,html-keyboard-response,130,2.0.0,146118,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Being sneezed on can make a person sick.</div>",Germs,T,T,Contagion,TRUE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,179,html-keyboard-response,131,2.0.0,146807,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Kindness kills germs.</div>",Germs,F,F,Sterilization,TRUE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,148,html-keyboard-response,132,2.0.0,147465,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Germs have a shape.</div>",Germs,T,T,Microbe,TRUE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,136,html-keyboard-response,133,2.0.0,148108,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Germs have feelings.</div>",Germs,F,F,Microbe,TRUE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,99,html-keyboard-response,134,2.0.0,148715,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Being happy can make a person sick.</div>",Germs,F,F,Contagion,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,88,html-keyboard-response,135,2.0.0,149315,pk2clxpcom9,whale,z,<p>The next 20 statements will be about <b>Waves</b>. Press any key to continue.</p>,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,669,html-keyboard-response,136,2.0.0,149985,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Prisms reflect light.</div>",Waves,F,T,Reflection,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,236,html-keyboard-response,137,2.0.0,150732,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Mirrors reflect sound.</div>",Waves,T,F,Reflection,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,1301,html-keyboard-response,138,2.0.0,152547,pk2clxpcom9,whale,t,"<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>",Waves,T3,T3,AttentionCheck,TRUE,T3,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,2057,html-keyboard-response,139,2.0.0,155114,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Sounds can be near or far.</div>",Waves,F,T,Sound,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,391,html-keyboard-response,140,2.0.0,156009,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Red objects absorb red light.</div>",Waves,F,T,Color,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,199,html-keyboard-response,141,2.0.0,156720,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Sound travels through a vacuum.</div>",Waves,F,T,Propagation,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,519,html-keyboard-response,142,2.0.0,157750,pk2clxpcom9,whale,z,"<div style=""font-size:30pt;"">Sounds can be dead or alive.</div>",Waves,F,F,Sound,TRUE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
NA,61,html-keyboard-response,143,2.0.0,158313,pk2clxpcom9,whale,m,"<div style=""font-size:30pt;"">Red objects reflect red light.</div>",Waves,T,T,Color,TRUE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/pk2clxpcom9_1772525846394.csv
